swear_IT,swear_EN,year,n_sentences,n_tokens,tokens_per_sent,char_per_tok,lexical_density,avg_token_per_clause,bpm,centroid,rolloff,flux,rms,zcr,flatness,spectral_complexity,pitch,loudness,duration_ms,explicit,marco-zones
0,0,2020.0,16.0,146.0,9.125,3.8947368421052633,0.5338345864661654,6.636363636363637,164.04,0.1268,2487.4355,1.3765,0.0808,0.0826,0.7525,17.0274,1726.0872,6.0796,138857.0,1,North
4,0,2017.0,53.0,433.0,8.169811320754716,4.320707070707071,0.5378787878787878,5.481012658227848,172.27,0.0857,730.0777,1.1031,0.1283,0.0325,0.9438,15.567,1939.4002,10.9788,160003.0,0,North
0,0,1943.0,81.0,527.0,6.506172839506172,3.567676767676768,0.4181818181818181,5.6063829787234045,112.54,0.118,1211.8322,1.1226,0.2933,0.0511,0.9287,30.7914,2300.7038,33.6161,834302.0,1,North
6,0,2016.0,96.0,883.0,9.197916666666666,3.875768757687577,0.4956949569495695,5.660256410256411,139.98,0.1217,871.6386,1.275,0.3081,0.0421,0.9125,30.7438,2039.7118,35.2467,242504.0,1,Sardegna
1,0,2018.0,91.0,638.0,7.010989010989011,3.810671256454389,0.4612736660929432,11.814814814814817,151.97,0.1451,1756.7021,1.4213,0.2628,0.0679,0.8519,27.832,2135.3163,29.1391,192800.0,1,Sardegna
11,0,1924.0,83.0,707.0,8.518072289156626,3.789983844911147,0.4426494345718901,7.684782608695652,140.91,0.1474,1844.9053,1.3118,0.3065,0.0657,0.8609,38.6138,1918.5934,34.9988,197715.0,1,Sardegna
20,1,2014.0,121.0,1443.0,11.925619834710744,4.003753753753754,0.4887387387387387,7.716577540106952,172.27,0.1373,1425.7001,1.4675,0.0737,0.0578,0.8602,10.2195,2274.6032,5.3016,380000.0,1,Sardegna
1,0,2062.0,96.0,875.0,9.114583333333334,3.9461538461538463,0.5474358974358975,8.928571428571429,162.73,0.089,1227.6132,1.2639,0.1905,0.0465,0.9247,18.158,2091.8568,19.1285,265079.0,1,Sardegna
9,2,2018.0,90.0,812.0,9.022222222222222,4.10688140556369,0.5592972181551976,7.660377358490566,142.84,0.1505,2031.8337,1.4237,0.2966,0.0748,0.8081,34.6655,1855.4082,34.0402,226064.0,1,Sardegna
1,3,2019.0,69.0,564.0,8.173913043478262,4.050739957716702,0.5539112050739958,10.254545454545454,162.47,0.0804,638.3291,1.3498,0.2505,0.0271,0.9625,17.7804,2787.4801,27.6498,212549.0,0,Sardegna
7,0,2017.0,52.0,595.0,11.442307692307692,3.76355748373102,0.596529284164859,9.444444444444445,130.08,0.149,1932.5887,1.5173,0.2301,0.071,0.7819,27.4188,2068.9979,24.6268,226432.0,0,Sardegna
7,0,2014.0,58.0,624.0,10.758620689655173,4.032478632478632,0.5230769230769231,7.341176470588235,80.14,0.1803,2458.2209,1.5141,0.224,0.0905,0.8978,30.0176,2459.686,23.6452,175217.0,1,Sardegna
8,0,2007.0,90.0,692.0,7.688888888888889,3.956181533646322,0.5164319248826291,5.815126050420168,96.06,0.1737,2601.7111,1.3457,0.1989,0.0916,0.8018,31.9169,1836.9555,20.434,270293.0,0,Sardegna
2,0,2018.0,67.0,490.0,7.313432835820896,3.9654427645788335,0.5075593952483801,7.538461538461538,128.57,0.1153,1291.5636,1.412,0.3755,0.0468,0.8813,31.9335,1917.8961,45.767,161892.0,1,Sardegna
1,0,2018.0,107.0,715.0,6.682242990654205,4.062215477996965,0.5280728376327769,7.295918367346939,128.56,0.1336,1360.0374,1.2513,0.3103,0.0529,0.8922,34.2013,2033.9493,35.8674,244783.0,1,Sardegna
4,0,2016.0,47.0,494.0,10.51063829787234,3.959821428571429,0.5089285714285714,9.68627450980392,150.12,0.146,1841.3859,1.3168,0.305,0.0675,0.6703,36.3305,1839.1149,35.7558,211200.0,1,Sardegna
2,0,1963.0,102.0,505.0,4.950980392156863,4.8626609442060085,0.6759656652360515,2.71505376344086,125.86,0.0863,859.839,1.238,0.3095,0.0335,0.8527,22.229,2226.9865,37.0988,251818.0,1,Sardegna
10,3,2019.0,63.0,721.0,11.444444444444445,4.217532467532467,0.5438311688311688,9.486842105263158,138.01,0.13,1511.1541,1.4017,0.2175,0.0594,0.8549,23.0412,2470.486,23.2052,230182.0,0,Sardegna
13,0,1938.0,106.0,812.0,7.660377358490566,4.119422572178478,0.4816272965879265,5.884057971014493,135.96,0.094,1012.067,1.3271,0.2268,0.04,0.9274,19.5809,2212.7936,24.437,308384.0,0,Sardegna
15,0,2018.0,62.0,798.0,12.870967741935484,3.8987915407854974,0.5166163141993958,9.5,123.96,0.128,1525.1396,1.3797,0.1405,0.0606,0.8719,16.1307,2234.967,12.9561,227921.0,0,Sardegna
18,0,2014.0,100.0,1156.0,11.56,4.055080721747388,0.51661918328585,6.020833333333333,150.72,0.1579,2488.5635,1.2711,0.1612,0.0928,0.881,27.2386,1721.3175,15.0142,198889.0,1,Sardegna
3,0,1905.0,107.0,649.0,6.065420560747664,3.984025559105431,0.5638977635782748,3.840236686390533,162.54,0.1321,1698.1754,1.3826,0.2952,0.0616,0.8663,33.3178,2110.3727,34.0688,214537.0,1,Sardegna
10,0,2018.0,92.0,673.0,7.315217391304348,4.286858974358975,0.5705128205128205,8.011904761904763,129.51,0.1273,1631.2432,1.4316,0.2064,0.0602,0.8964,21.1853,2440.9345,21.8874,220502.0,1,Sardegna
7,1,2020.0,82.0,605.0,7.378048780487805,4.1573426573426575,0.5751748251748252,8.175675675675675,140.77,0.1717,2292.4703,1.3975,0.1878,0.0825,0.8914,29.235,2121.1754,18.6702,180749.0,1,Sardegna
3,3,1902.0,61.0,609.0,9.98360655737705,3.819521178637201,0.5616942909760589,7.708860759493671,81.91,0.1825,2814.6225,1.4193,0.2167,0.0994,0.8605,35.3099,2025.5151,22.7612,223493.0,0,Sardegna
2,0,2018.0,64.0,627.0,9.796875,4.245183887915937,0.574430823117338,9.35820895522388,150.17,0.1427,1725.4802,1.432,0.2399,0.0656,0.8892,30.1637,2398.4604,26.2188,213879.0,0,Sardegna
5,0,2016.0,39.0,386.0,9.897435897435898,4.016949152542373,0.4858757062146893,6.771929824561403,111.78,0.1186,1142.0115,1.1611,0.2683,0.0458,0.8758,21.6236,2484.3318,31.0823,169687.0,1,Sardegna
6,0,2019.0,53.0,496.0,9.358490566037736,3.9086757990867578,0.5593607305936074,7.515151515151516,84.97,0.1386,1639.423,1.389,0.2255,0.0618,0.8537,26.7667,2093.517,24.0585,186352.0,0,Sardegna
7,0,2019.0,77.0,839.0,10.896103896103895,4.451086956521739,0.5720108695652174,9.426966292134832,129.52,0.109,1241.6156,1.3716,0.232,0.047,0.9436,23.6239,2241.1467,24.4674,226432.0,0,Sardegna
3,3,2020.0,71.0,701.0,9.873239436619718,4.016260162601626,0.4878048780487805,6.613207547169812,142.1,0.1287,1440.79,1.34,0.1841,0.0578,0.8844,25.2213,2207.1714,18.5773,212149.0,1,Sardegna
0,1,2016.0,38.0,477.0,12.552631578947368,4.04186046511628,0.4953488372093023,8.517857142857142,119.94,0.1232,1077.9116,1.3228,0.2337,0.0548,0.9099,21.6288,2705.7954,25.2033,201266.0,1,Sardegna
3,0,2017.0,51.0,578.0,11.333333333333334,4.0466417910447765,0.4701492537313433,6.08421052631579,136.32,0.1534,2152.9569,1.2869,0.2094,0.0803,0.8348,31.0296,2164.1709,21.9489,191592.0,0,Sardegna
6,0,2017.0,59.0,584.0,9.898305084745765,3.872029250457039,0.5246800731261426,9.125,125.98,0.1304,1470.21,1.439,0.2987,0.0536,0.8799,24.3216,2185.5717,34.6642,233215.0,1,Sardegna
4,0,2061.0,49.0,464.0,9.46938775510204,4.061465721040189,0.5460992907801419,7.365079365079365,133.78,0.1008,1124.8306,1.2822,0.1945,0.0447,0.9092,18.5082,2213.6141,20.1928,193732.0,0,Sardegna
4,1,2019.0,79.0,688.0,8.708860759493671,3.896124031007752,0.4945736434108527,6.552380952380952,123.93,0.1279,1688.443,1.4502,0.1993,0.0612,0.8792,22.7123,2286.043,20.3695,188313.0,0,Sardegna
2,0,2020.0,72.0,688.0,9.555555555555555,4.143801652892562,0.4694214876033057,9.424657534246576,172.27,0.1419,2028.8204,1.3441,0.1812,0.0688,0.8752,27.2305,2077.7421,17.6049,255437.0,1,Sardegna
2,0,2018.0,100.0,680.0,6.8,3.859375,0.48125,7.23404255319149,150.37,0.1134,1269.1552,1.4226,0.1312,0.0467,0.9127,19.6244,2197.1319,11.5318,205545.0,0,Sardegna
2,2,2024.0,115.0,836.0,7.269565217391304,4.105820105820106,0.5886243386243386,6.53125,133.73,0.1155,1102.6495,1.2778,0.2112,0.0469,0.9175,25.3325,2351.8187,22.2086,220695.0,1,Sardegna
2,0,2018.0,97.0,580.0,5.979381443298969,4.108892921960073,0.5045372050816697,7.532467532467533,125.03,0.1407,1414.3328,1.3108,0.2809,0.0584,0.8558,30.6743,2041.5828,31.8156,204660.0,1,Sardegna
5,0,2016.0,51.0,553.0,10.84313725490196,3.5135135135135136,0.4285714285714285,6.662650602409639,111.04,0.1077,896.2736,1.2278,0.2526,0.0395,0.9398,22.7661,2143.7983,28.253,232972.0,1,Sardegna
0,0,1936.0,71.0,512.0,7.211267605633803,4.06046511627907,0.2255813953488372,64.0,153.86,0.1674,2306.6749,1.2706,0.2723,0.0837,0.7726,39.3957,2459.4751,30.8413,273227.0,0,Sardegna
6,4,2019.0,66.0,503.0,7.621212121212121,4.079002079002079,0.4386694386694387,9.673076923076923,129.86,0.1131,1322.6417,1.366,0.1991,0.0507,0.9035,18.969,2407.8301,20.8417,186452.0,0,Sardegna
2,0,2019.0,41.0,535.0,13.048780487804878,4.414893617021277,0.5936170212765958,6.9480519480519485,129.56,0.1346,1631.7244,1.4129,0.2421,0.064,0.9427,32.8353,2542.9664,25.8902,152506.0,0,Sardegna
5,0,1929.0,49.0,442.0,9.020408163265309,4.308924485125858,0.5926773455377574,7.015873015873016,75.46,0.1873,3210.5716,1.2989,0.2316,0.1076,0.2102,40.516,1917.6402,24.789,182000.0,0,Sardegna
2,2,2085.0,63.0,606.0,9.61904761904762,4.012727272727273,0.5345454545454545,5.826923076923077,119.98,0.1492,1496.9134,1.3909,0.3051,0.063,0.875,29.0925,2645.4415,35.3264,212202.0,1,Sardegna
3,0,2015.0,69.0,846.0,12.26086956521739,3.9820193637621024,0.5103734439834025,9.0,117.75,0.1672,1944.7798,1.2525,0.2689,0.077,0.8437,35.6641,2140.7894,29.4796,255733.0,0,Sardegna
0,0,2015.0,60.0,597.0,9.95,4.016750418760469,0.4639865996649916,5.97,139.92,0.1382,1571.7891,1.0334,0.208,0.0632,0.89,28.6919,1674.2637,22.1563,212746.0,0,Sardegna
1,0,2099.0,88.0,748.0,8.5,4.376701966717095,0.5370650529500757,5.753846153846154,123.94,0.1673,1984.7825,1.3317,0.2519,0.0762,0.8434,33.734,1929.7798,26.5928,236250.0,1,Sardegna
5,0,2018.0,52.0,456.0,8.76923076923077,3.9493975903614458,0.4481927710843373,4.851063829787234,151.02,0.1278,1411.7593,1.2648,0.2819,0.0557,0.844,28.9242,1996.4896,32.3612,212969.0,1,Sardegna
2,4,1971.0,76.0,636.0,8.368421052631579,3.6145251396648046,0.5698324022346368,9.352941176470589,129.71,0.1551,1993.3878,1.3294,0.2719,0.0771,0.8623,30.3266,2162.2789,30.0188,183980.0,1,Sardegna
1,0,2016.0,64.0,607.0,9.484375,3.952380952380953,0.4931972789115646,5.468468468468468,150.33,0.1048,1080.3999,1.1216,0.1894,0.0445,0.8885,17.3115,2399.1485,19.7521,230400.0,1,Sardegna
3,0,2017.0,71.0,701.0,9.873239436619718,3.8905325443786976,0.4955621301775147,6.043103448275862,117.77,0.1354,1228.6487,1.3188,0.3372,0.0528,0.7902,29.8026,2210.0602,41.0687,220296.0,1,Sardegna
1,0,2020.0,71.0,726.0,10.225352112676056,4.141114982578397,0.5818815331010453,6.54054054054054,135.03,0.1428,1911.1261,1.4979,0.1839,0.0691,0.8501,23.0889,2231.8582,18.4487,191014.0,1,Sardegna
7,0,1914.0,77.0,569.0,7.389610389610389,3.938181818181818,0.5036363636363637,6.939024390243903,118.48,0.14,1246.4936,1.384,0.2979,0.0548,0.8635,35.2848,2346.0805,33.8798,245016.0,1,Sardegna
1,0,2018.0,80.0,677.0,8.4625,3.928338762214984,0.5179153094462541,12.537037037037036,126.86,0.1504,1767.8235,1.3725,0.2806,0.065,0.8575,32.8316,2256.8804,31.7525,187519.0,1,Sardegna
8,2,2075.0,78.0,638.0,8.179487179487179,4.114334470989761,0.5034129692832765,7.975,79.85,0.1214,1233.9166,1.337,0.2131,0.0524,0.9278,20.4421,2454.7797,22.4358,205970.0,0,Sardegna
0,0,2079.0,64.0,533.0,8.328125,4.231075697211155,0.5258964143426295,7.507042253521127,129.36,0.1269,1439.5783,1.2611,0.2157,0.0573,0.8341,27.1065,2020.0601,22.998,203830.0,1,Sardegna
4,1,2017.0,84.0,547.0,6.511904761904762,4.017013232514178,0.5085066162570888,5.362745098039215,114.9,0.1663,2079.8945,1.3293,0.2154,0.0813,0.8849,25.7424,1946.0926,22.1634,237850.0,1,Sardegna
6,0,2016.0,50.0,550.0,11.0,4.020661157024794,0.5206611570247934,7.236842105263157,90.05,0.1115,1524.7441,1.2238,0.141,0.0556,0.9092,16.1276,2170.2892,13.5089,173333.0,1,Sardegna
2,0,1956.0,91.0,649.0,7.131868131868132,3.9653465346534658,0.5247524752475248,9.01388888888889,139.88,0.1433,1732.3999,1.5013,0.2332,0.0607,0.8916,26.7519,2382.1125,25.1927,269613.0,1,Sardegna
6,0,2063.0,69.0,505.0,7.318840579710145,3.793388429752066,0.4876033057851239,7.537313432835821,84.96,0.1294,1466.4386,1.398,0.2076,0.0593,0.8915,22.6263,2596.5544,21.5987,196440.0,1,Sardegna
2,0,2016.0,66.0,705.0,10.681818181818182,3.964669738863287,0.499231950844854,6.409090909090909,126.11,0.118,1397.4391,1.308,0.2999,0.0541,0.885,31.0728,1767.3602,34.3184,219063.0,1,Sardegna
11,1,2015.0,81.0,854.0,10.54320987654321,3.940633245382586,0.5131926121372031,7.981308411214953,133.72,0.1677,2071.0529,1.2818,0.2165,0.0794,0.7915,32.0915,1885.231,22.548,239186.0,0,Sardegna
2,0,2054.0,48.0,521.0,10.854166666666666,4.074074074074074,0.4967320261437908,7.550724637681159,89.76,0.1404,1513.4511,1.3365,0.2302,0.0577,0.896,24.9504,2263.2031,24.4436,173951.0,1,Sardegna
2,0,1921.0,88.0,605.0,6.875,3.909413854351687,0.5612788632326821,7.658227848101266,129.58,0.1511,2291.3767,1.4419,0.2013,0.08,0.8566,30.3426,2469.9116,20.8977,178825.0,0,Sardegna
2,0,2066.0,59.0,601.0,10.186440677966102,4.038888888888889,0.5018518518518519,8.585714285714285,135.79,0.1119,732.9376,1.2137,0.2712,0.0374,0.94,24.9241,2346.8631,30.3867,243088.0,1,Sardegna
3,0,2013.0,62.0,638.0,10.290322580645162,3.952531645569621,0.5031645569620253,6.71578947368421,83.95,0.1789,2781.4872,1.2764,0.2288,0.0965,0.8342,33.9629,1945.1541,24.6598,188000.0,0,Sardegna
2,0,2016.0,61.0,513.0,8.40983606557377,3.951111111111111,0.5488888888888889,7.656716417910448,111.97,0.1469,2024.7476,1.1842,0.2479,0.0772,0.7735,31.5011,1414.1013,27.3376,242504.0,1,Sardegna
3,1,2019.0,63.0,401.0,6.365079365079365,4.081364829396326,0.5511811023622047,10.282051282051285,126.98,0.1094,1193.4017,1.3182,0.23,0.048,0.8865,22.755,2165.095,24.7913,197912.0,0,Sardegna
3,0,2017.0,47.0,426.0,9.063829787234043,3.625,0.3404255319148936,8.693877551020408,128.54,0.1235,1068.9204,1.3324,0.336,0.0452,0.8419,28.4073,2185.2515,40.2922,209023.0,1,Sardegna
9,6,2019.0,66.0,509.0,7.712121212121212,3.850746268656717,0.5053304904051172,10.18,92.97,0.1124,937.051,1.2809,0.2235,0.0412,0.9261,17.6126,2514.3694,23.2029,198889.0,1,Sardegna
1,2,2077.0,53.0,646.0,12.18867924528302,4.06015037593985,0.4718045112781955,17.0,87.94,0.127,1411.2917,1.4617,0.1919,0.0537,0.9172,19.5797,2289.5839,19.3289,158848.0,1,Sardegna
0,0,2077.0,67.0,367.0,5.477611940298507,3.495912806539509,0.3732970027247956,17.476190476190474,135.95,0.2045,2562.2319,1.291,0.2509,0.0913,0.7678,27.7241,2594.5857,27.2907,211984.0,1,Sardegna
5,0,2019.0,67.0,700.0,10.447761194029852,3.680221811460259,0.4565619223659889,8.974358974358974,129.68,0.132,1638.7401,1.4823,0.2849,0.061,0.8371,26.9956,2252.2514,32.828,173661.0,0,Sardegna
7,0,2004.0,79.0,682.0,8.632911392405063,4.269470404984424,0.5498442367601246,8.317073170731707,93.96,0.1285,1232.1267,1.4397,0.2302,0.0526,0.9306,26.6359,2322.8333,24.4963,229480.0,0,Sardegna
1,0,1950.0,59.0,491.0,8.322033898305085,4.075688073394495,0.4931192660550458,6.294871794871795,116.91,0.1095,1403.4472,1.3167,0.2493,0.0561,0.8465,18.0293,2346.4468,28.0947,214396.0,1,Sardegna
5,0,2020.0,67.0,663.0,9.8955223880597,4.0053003533568905,0.508833922261484,8.5,147.99,0.1699,1620.5086,1.4188,0.2244,0.0656,0.8443,18.7453,2722.5496,23.9599,208182.0,1,Sardegna
5,0,1966.0,68.0,548.0,8.058823529411764,4.170411985018727,0.5449438202247191,7.942028985507246,161.78,0.1842,1682.2269,1.4863,0.257,0.0649,0.8726,21.3664,2536.6273,28.1448,207133.0,0,Sardegna
0,0,2015.0,64.0,596.0,9.3125,3.982394366197183,0.4225352112676056,4.966666666666667,152.77,0.1448,1438.4122,1.1584,0.2042,0.0587,0.9044,23.7583,2203.4577,21.0918,255226.0,0,Sardegna
16,0,2019.0,69.0,736.0,10.666666666666666,3.414634146341464,0.4390243902439024,13.88679245283019,130.39,0.1221,1653.6608,1.3264,0.2204,0.0617,0.8154,24.706,2032.0417,24.0365,172483.0,0,Sardegna
2,0,2020.0,57.0,554.0,9.719298245614034,3.4518664047151275,0.4066797642436149,6.925,120.05,0.1333,1028.4433,1.185,0.1786,0.0449,0.857,16.7692,2474.1741,17.6236,218494.0,1,Sardegna
1,0,2020.0,58.0,412.0,7.103448275862069,4.206266318537859,0.5430809399477807,6.754098360655738,100.1,0.1111,1125.4851,1.4262,0.1835,0.0445,0.8943,17.2501,2311.2552,18.5182,138200.0,0,Sardegna
7,0,2020.0,61.0,638.0,10.459016393442624,4.11190053285968,0.5452930728241563,6.577319587628866,144.73,0.1535,1540.8986,1.4129,0.1675,0.0647,0.847,20.0034,2451.5172,16.4375,202181.0,1,Sardegna
4,1,2052.0,83.0,815.0,9.819277108433734,3.9166666666666665,0.4970760233918128,9.367816091954024,147.94,0.1587,1998.2319,1.391,0.1914,0.0743,0.8277,26.9012,2196.1674,19.4267,206449.0,1,Sardegna
5,0,2020.0,55.0,457.0,8.309090909090909,3.9016786570743407,0.5107913669064749,6.5285714285714285,95.0,0.1168,948.6926,1.1875,0.2154,0.0456,0.9421,26.3972,2597.015,22.3522,185433.0,1,Sardegna
23,3,2015.0,79.0,729.0,9.227848101265822,4.369529983792544,0.5640194489465153,9.467532467532468,85.94,0.1322,1988.0705,1.2249,0.2886,0.0694,0.8481,47.6733,1872.9067,32.6278,207546.0,0,Sardegna
0,0,1956.0,57.0,445.0,7.807017543859649,3.9168704156479217,0.5256723716381418,6.095890410958904,91.81,0.1069,1371.7539,1.2512,0.2546,0.0524,0.8804,26.5687,2579.937,28.8201,173906.0,0,Sardegna
6,1,2019.0,70.0,667.0,9.528571428571428,3.848381601362862,0.5008517887563884,7.021052631578947,144.88,0.1505,2258.3406,1.4073,0.2379,0.0832,0.8231,31.6382,2246.6926,25.408,202551.0,0,Sardegna
0,0,2022.0,70.0,604.0,8.628571428571428,3.885436893203883,0.537864077669903,17.257142857142856,94.96,0.1752,2164.7005,1.3243,0.1958,0.0801,0.8386,22.008,2452.5545,20.394,165378.0,0,Sardegna
1,0,2013.0,56.0,618.0,11.035714285714286,3.4562937062937062,0.4807692307692308,15.846153846153848,161.93,0.1398,1934.8653,1.1831,0.0627,0.0717,0.8351,11.8405,2014.7512,4.3462,223000.0,0,Sardegna
5,0,2017.0,56.0,350.0,6.25,3.994269340974212,0.5186246418338109,6.862745098039215,129.6,0.135,1479.8567,1.3868,0.1306,0.0568,0.7916,14.441,2238.1814,11.9127,165450.0,0,Sardegna
3,8,2019.0,61.0,588.0,9.63934426229508,3.846,0.514,7.636363636363637,126.01,0.1497,1766.385,1.412,0.3017,0.0682,0.8371,25.4666,2320.6666,34.9584,200769.0,1,Sardegna
3,0,1965.0,44.0,452.0,10.272727272727272,3.873536299765808,0.4379391100702576,9.617021276595745,120.14,0.1411,1348.7428,1.1589,0.2495,0.0582,0.8925,27.3323,2040.7041,28.2929,168330.0,1,Sardegna
3,3,2022.0,55.0,573.0,10.418181818181818,4.3106575963718825,0.6190476190476191,10.61111111111111,95.32,0.142,1347.7217,1.2922,0.171,0.058,0.9065,21.4161,2621.9956,16.8207,167480.0,1,Sardegna
2,0,1961.0,58.0,641.0,11.051724137931034,3.704225352112676,0.4330985915492957,10.338709677419354,140.02,0.1825,2366.5299,1.2691,0.2301,0.0903,0.8676,32.486,2089.8204,24.5019,262293.0,0,Sardegna
2,5,2021.0,65.0,491.0,7.553846153846154,3.95010395010395,0.4864864864864865,18.884615384615383,140.11,0.1411,1941.5805,1.3818,0.2086,0.0696,0.8805,30.736,2716.0949,21.9461,153943.0,1,Sardegna
3,0,2017.0,67.0,568.0,8.477611940298507,3.87360594795539,0.5092936802973977,6.604651162790698,136.75,0.1859,2879.2244,1.4457,0.2748,0.0981,0.7402,26.8688,2180.1185,31.9478,188321.0,1,Sardegna
4,0,2020.0,66.0,505.0,7.651515151515151,4.042035398230088,0.5442477876106194,6.39240506329114,118.38,0.1794,2189.3239,1.356,0.1539,0.0804,0.8589,20.1518,2565.9475,14.3221,200159.0,1,Sardegna
8,0,2022.0,47.0,603.0,12.829787234042554,4.094262295081967,0.5409836065573771,12.5625,96.12,0.1342,1513.4723,1.3693,0.1918,0.0581,0.9011,24.5535,2506.9905,19.1852,166689.0,0,Sardegna
0,0,2021.0,50.0,419.0,8.38,4.076530612244898,0.5229591836734694,6.161764705882353,69.89,0.1435,1387.6746,1.3935,0.2065,0.0521,0.877,18.9547,2261.7325,21.2526,153000.0,0,Sardegna
7,0,2022.0,59.0,525.0,8.898305084745763,4.453389830508475,0.5677966101694916,9.545454545454543,81.96,0.1562,1902.4067,1.3389,0.1873,0.0672,0.8901,27.6453,2615.7817,18.9798,180138.0,1,Sardegna
5,0,2013.0,61.0,791.0,12.9672131147541,3.90920716112532,0.5345268542199488,4.852760736196319,125.13,0.1796,2529.7159,1.3065,0.238,0.0944,0.8724,38.1702,1934.115,25.2809,272000.0,0,Sardegna
3,0,2015.0,53.0,535.0,10.09433962264151,4.066929133858268,0.5236220472440944,6.149425287356322,79.9,0.1669,2412.2099,1.2406,0.2283,0.0854,0.8028,34.0704,2146.0496,24.3223,172733.0,0,Sardegna
4,1,2084.0,68.0,716.0,10.529411764705882,3.893767705382437,0.4929178470254957,6.392857142857143,79.87,0.195,3210.3096,1.3928,0.259,0.098,0.8262,39.7773,2211.6869,28.0496,233000.0,0,Sardegna
0,0,2015.0,49.0,518.0,10.571428571428571,4.216599190283401,0.5566801619433198,7.295774647887324,172.27,0.1548,1750.5699,1.3183,0.2924,0.0733,0.8656,40.9313,1793.6195,32.5054,206626.0,0,Sardegna
3,0,2019.0,64.0,590.0,9.21875,3.77992277992278,0.4691119691119691,7.468354430379747,154.35,0.1319,1490.8563,1.4464,0.2505,0.0552,0.8154,20.7251,2437.1094,28.3387,192557.0,0,Sardegna
13,0,2004.0,70.0,612.0,8.742857142857142,4.014010507880911,0.5183887915936952,5.828571428571428,103.93,0.1367,1805.5596,1.5465,0.157,0.0653,0.8004,20.0453,2858.4268,15.5799,197986.0,0,Sardegna
2,1,2022.0,53.0,455.0,8.584905660377359,4.399515738498789,0.5205811138014528,7.222222222222222,89.89,0.1366,1336.1028,1.4236,0.1954,0.055,0.9045,24.116,2437.5663,20.2383,187178.0,0,Sardegna
25,1,2021.0,59.0,528.0,8.94915254237288,4.097308488612836,0.567287784679089,6.947368421052632,118.64,0.1522,1723.6437,1.3695,0.2519,0.0675,0.8921,33.0288,2304.4099,27.7499,161348.0,0,Sardegna
1,0,1905.0,57.0,551.0,9.666666666666666,3.697026022304833,0.4907063197026022,4.479674796747967,77.56,0.1672,2267.9148,1.2966,0.3011,0.0825,0.8448,35.7055,1924.9822,34.2392,228292.0,0,Sardegna
0,0,2007.0,85.0,598.0,7.035294117647059,3.831826401446655,0.4737793851717902,5.75,60.01,0.1492,1862.5416,1.3689,0.2319,0.0724,0.8723,37.8266,2263.6394,24.9192,239253.0,0,Sardegna
14,0,2093.0,65.0,640.0,9.846153846153848,4.173015873015873,0.5,6.530612244897959,172.27,0.2141,3497.8157,1.3757,0.2479,0.1179,0.8105,40.0626,2097.9942,26.5951,228000.0,0,Sardegna
1,0,2022.0,43.0,593.0,13.790697674418604,3.868421052631579,0.5323886639676113,8.013513513513514,90.03,0.1352,1265.3131,1.2884,0.2095,0.0548,0.8772,24.9973,2247.4521,22.021,169510.0,1,Sardegna
1,0,2016.0,33.0,312.0,9.454545454545457,4.013937282229965,0.494773519163763,6.117647058823529,120.02,0.1402,1950.0614,1.3296,0.1027,0.0716,0.7799,12.0818,2333.26,8.8355,131999.0,1,Sardegna
4,0,2020.0,84.0,616.0,7.333333333333333,3.8770642201834864,0.4605504587155963,7.604938271604938,172.27,0.136,1634.0178,1.4996,0.1912,0.0651,0.8641,19.3878,2999.5167,19.942,206308.0,1,Sardegna
